uid,cls
2764842830,1
82692465,1
761077068,1
744041162403647488,1
1861865269,1
1253381310,1
2375877091,1
3756826401,1
460418060,1
395196788,0
3296243175,0
543666832,1
456544823,1
1593327278,1
2743017797,1
3239633340,0
2886745944,0
4411346183,0
727376830894886912,0
423267919,1
765948007,1
2383887678,0
74985019,0
244337137,1
309208236,1
251018451,1
333763363,0
475838658,1
49149248,1
226409683,0
237114173,1
3192728227,1
3316289724,1
44119857,1
249860470,1
717464973857828866,1
14369435,0
3064403321,0
215995664,1
3242036943,1
735772321256902660,0
2396157384,1
26907347,0
762809780,1
708109219812102145,0
334974782,1
197861091,1
327230460,1
236891479,1
3098450951,0
1546717262,0
1593275004,1
130757766,1
267711963,1
1905278516,1
2886560514,1
16503216,1
2512085101,0
2845669868,1
2816513351,1
2463148140,1
25987264,1
109633081,1
711272535300706305,1
764137058994495492,1
291242443,1
3503659817,1
747908429302366208,1
2681031122,1
2494501406,1
72746402,1
51004118,1
440591322,0
758723168202665984,1
45511226,1
524703553,1
14452750,1
2664668667,0
2499721947,1
48501467,1
70658498,1
3220420045,1
623609854,1
2646421976,1
110655814,1
2171449255,1
723146983846907904,0
2910281018,0
3057353291,0
134741365,0
749456311666941954,0
718129555689512961,1
217595654,0
1539758280,1
3895802896,1
3030404468,1
158815850,1
121475405,0
258576445,1
8531732,0
151668221,1
2595408739,1
119833228,1
2875314076,1
25881902,1
2546809584,1
35839119,1
4812493217,1
2191600644,1
415883115,1
23177838,1
744604644282798080,1
186044621,0
2822640158,0
238505001,1
72921451,1
39962454,1
2506095708,1
161425877,1
765355014445490178,0
14415964,1
2817034059,1
15697612,1
4868648957,0
1700808978,0
763014646462816256,1
60684098,1
108206858,0
237677061,1
2440565147,0
146334818,1
4636678046,1
705493816103591936,1
2330546804,0
222837602,0
2317217045,1
3700565180,1
276196738,0
1938202490,1
63937476,1
17340440,1
4286947637,1
71955429,1
2938750487,1
1242534258,1
3243913959,0
196501566,1
2174806620,1
125839839,1
598814900,1
701877630245720065,0
16027904,1
2842557455,1
1379250560,1
323178643,1
735030096696737792,1
32540985,1
703594105843142656,1
736695148214550528,1
713094619765059584,1
2264548380,1
2463311912,1
620453210,1
30800702,0
90297955,1
15894895,0
17570351,1
571457871,1
578152963,0
270103226,0
2427717232,0
1965533286,1
351069900,0
578351964,0
35436700,1
28321749,1
1167115776,1
1014267948,0
591166408,0
77826266,1
41568357,0
40516963,1
90722611,1
3435796193,1
525973477,0
796850114,0
2484225699,0
3070640163,1
21355612,1
942004766,1
381834659,1
1358810629,1
3178536354,1
236323923,1
4337798413,1
757765261793517568,0
524984195,0
732853693700280321,0
114091355,1
246031455,1
1611500893,0
195609033,1
4889799935,1
301630211,1
243792941,1
191651629,0
307645288,0
114742501,1
17202466,1
1489317793,0
2819332746,1
169747612,1
388951573,1
346910039,0
409476055,1
1731908443,1
2225884826,1
1290044438,0
25969859,1
15306190,1
311842790,0
2460676561,0
4017674240,1
26834316,0
311294335,0
2803941993,1
927892722,1
379290022,1
713737670296514560,1
2341822425,1
1268239230,1
31167177,1
3366889804,0
3376033569,1
109231800,0
977620700,1
297939291,1
913466431,0
740453564544356352,1
47998160,1
29369471,0
64599674,1
24651255,1
244021508,1
62284405,1
384000926,1
23795353,1
47322623,1
14889206,1
21602389,1
40886812,1
7743912,1
558575793,0
143158686,1
2198071596,1
3303414341,1
3233771346,0
4805234739,0
138233527,0
1590803004,1
532713702,1
1240093237,1
343094523,1
4148518042,1
15350507,1
122085859,1
718485470,1
2885628011,1
1283380650,1
3191514706,1
3145669304,1
1461342943,1
1953071118,1
128329601,1
518711281,0
1596017881,1
327500419,1
702281311583514624,1
185846415,1
1577099366,1
265187728,1
340225488,1
24529035,0
170658347,1
1104841476,1
7376382,1
14945005,1
1146252012,0
169418391,1
572376777,1
2281814177,1
2439242754,1
151333586,1
3149053579,1
2715139310,1
2632548519,1
726917539012448256,1
66525856,1
30190699,1
1022163295,1
2438203446,1
15319698,1
2535019761,0
767285546,0
1217433594,1
2799885691,1
15141480,1
107289168,1
2437498970,1
14897244,1
2731585932,1
57935826,0
969444756,0
238383224,1
94009073,1
3361640020,1
1970068741,1
404504434,1
1071621300,1
2758448450,1
407036606,1
63237321,1
3402887309,1
2893435432,0
758686651409395712,1
731926698397171712,1
738300357781139456,1
1468194306,0
758384297992523776,1
2740390313,1
3097198058,1
2824563860,1
1125690793,0
475597336,0
11256172,1
63831735,1
1455680971,1
3353924487,1
1152104364,1
4781555438,1
3124768035,0
3074105351,1
384721383,1
2253452762,1
272624148,1
710185838584406017,1
265616103,1
20246691,1
604145782,1
2875990472,1
3131593631,1
57539587,1
4266082067,0
524164200,1
538622509,0
738712754501124096,1
1576785074,1
2928131749,1
4888840833,1
103012201,1
2881714450,1
729103850754461696,1
2599007006,1
706688057865592832,0
20323833,0
378921551,0
385465586,1
272783871,1
308003575,0
2836125786,0
109273619,1
621569373,1
452564832,1
15123455,1
2147938057,1
2844177022,0
756571490456309763,1
15161150,1
94397858,1
2840818028,1
28069670,1
52146222,0
547203193,1
134023105,1
3507480683,0
2842387204,1
2891663812,1
231233414,1
24019789,1
3331777534,0
420579657,1
2247107512,1
733452318855729152,1
3246495490,1
331165013,1
35223263,1
3393508961,1
749972943250292736,1
22517721,1
600419037,1
3091540181,1
751484412995334144,1
206571034,0
1444058504,1
2525728387,1
43963066,0
1364029646,1
4895956631,1
99136176,0
43169078,1
292774207,1
20015009,1
162050194,0
184681529,1
38036133,0
3259870376,1
598812662,1
2478122742,1
17204338,0
56181322,0
3297263567,1
1396987669,0
81394089,1
62456861,1
71621598,1
518120368,1
26720462,1
759214098584334337,1
1465494560,0
16091439,0
11322542,1
360808045,1
3106778520,0
23809346,1
262222205,1
1540099022,1
389830064,1
4102040849,0
30326965,0
2252953452,1
345709601,0
139486799,1
3416713383,0
2426595973,1
1393828404,1
21461168,1
375751746,1
2362358810,1
2189129035,1
14617773,1
766015104500588544,1
549252364,1
742002612308873216,1
2824105858,1
2470048953,1
21194751,1
2552072330,1
368974200,1
4632420152,1
201599447,1
1602730458,1
416538790,1
1900195014,1
597632464,0
707343814667735041,1
251214427,1
4638683549,1
3253247822,1
3430910050,0
707450790290575360,0
2965116819,1
709063132455555073,1
19776331,1
1492235790,1
1876787940,1
3331937919,0
2836706777,1
302570950,1
399552529,1
740739884885913600,1
752029801683120128,1
3477015615,1
184177756,0
393209641,0
772108376,0
487066064,1
255325854,1
430854390,1
52035221,1
1198522087,1
3048544127,0
913104372,1
254389133,1
533392410,1
25247839,1
39555247,1
221514228,1
833607517,1
47654475,1
3083756708,0
421192629,0
3284793343,1
3437535113,1
2740525862,1
1960661383,1
1261920379,1
18470598,1
143510319,1
79230881,0
721069715125194753,1
18328219,1
257599213,1
1549728014,1
421436547,0
753030579919224836,1
103380680,1
23375044,1
740504137381613568,1
82779009,1
738989906,1
605084307,0
4334125037,1
19112945,1
1151558330,1
3412009822,1
340053123,1
360923681,1
60015068,1
553967920,1
11067082,1
198644322,1
3689783055,1
2192873527,1
1380857005,1
2730998602,1
2765009229,1
15482117,1
3012513962,1
361074206,1
224485981,1
4069385361,1
2922662914,1
3115799823,1
347948281,1
74542146,0
371562139,1
96402175,0
300572584,1
271865456,0
96516082,1
1065559129,0
375137154,1
171101558,1
1327418390,1
929731344,1
70049484,1
573163084,1
1004761374,1
44643915,0
29869944,0
4625203572,1
4911266083,1
2420518304,0
2518729855,1
1968545226,1
191968283,0
29452797,0
2664912043,1
453596346,1
2311438214,1
41508585,1
190229370,1
59221830,0
753686736102912000,0
159190716,1
3018408526,0
167545625,1
554388662,1
22367931,0
23840770,1
49175120,1
88966665,1
3176995252,0
3161876000,1
56271936,1
398165519,1
1586507666,1
2154587954,1
50012141,1
174771486,1
1158032695,1
763968150295621632,1
1101246901,1
14359866,1
21753585,1
2506749942,1
30617095,1
93651574,1
309454422,1
78723987,1
17426542,1
63040443,1
909412267,0
556656946,1
172389198,1
178625571,0
78810661,1
255230184,1
753547609789399040,1
420060130,0
29417433,0
48742147,1
2217033283,1
3304940921,1
74976053,1
594176368,0
250419407,1
1716865304,1
184923804,1
2990185676,1
2460217402,1
2273385814,1
281305401,1
389347962,1
2944720399,1
2866768141,1
4082296214,0
82782658,1
495956613,1
1334737932,1
2148703552,1
2798693671,1
2869204563,1
755392512223768578,0
122234370,1
756056639476789248,1
1315348544,1
287133487,0
24054949,1
4661082088,1
2630702062,0
73280623,1
236712577,0
807861888,1
57042093,1
135028200,1
1436507438,1
630452722,1
798273404,1
190967818,1
30851106,1
715938119015645184,1
3184287842,1
723182915190804480,1
770774292065759232,1
28654270,1
2467267945,0
883895251,1
470230536,1
3161489276,1
16925594,0
88935246,1
735572965299998720,1
345742267,0
774483422,1
4898030844,1
114783395,1
15951458,1
33087325,1
207643022,1
735318701101223936,1
548001656,0
48979831,1
2995657472,1
752799595034390528,1
98439664,1
20454473,1
43450453,1
74881361,1
20862221,1
20478516,1
765384499475587077,1
589197539,1
371572371,1
1737417090,1
4445400137,1
109449668,1
3038135702,1
2858106009,1
307231933,1
14228245,1
711158825613656064,1
3091536717,1
296156656,1
469561480,1
1660948069,0
2313417064,0
721399874550423553,1
251038579,1
428112248,1
2411427924,1
1827565537,1
3273042487,1
123890742,1
2156228797,0
278647179,1
122214695,1
3202438813,1
51109691,0
2160589173,1
1556051,1
3064588269,1
77071383,1
27565869,0
1855894261,1
140996524,1
258188346,1
1268719896,1
24524403,1
1043778078,1
1619555502,1
21305274,0
3034107372,0
436413202,1
3431448194,1
82243231,0
2937139623,0
14783385,1
217814581,1
81992242,1
19149093,0
446785555,1
1028080153,1
18382000,1
265055574,0
2946494259,1
53065761,0
268491844,1
159079618,0
270870620,0
1622238847,1
3040754502,1
134584379,1
1566968047,1
3317421701,1
137955452,1
2286242202,1
2242742701,0
2318148162,1
21219240,1
31269527,1
719413490,0
219028295,0
2649556456,1
739602567718703104,1
263088303,1
1706197483,1
101911136,1
761354847316680704,1
3234026973,1
17001368,0
1032569922,1
2615568428,1
4294661357,1
1918824967,0
3167736189,1
149998515,1
486029666,1
1001106150,1
2923215620,1
3017409540,0
2593305308,1
19972997,1
65915419,1
28888215,0
19616981,1
12028712,1
772909980,1
387372420,1
1271450965,1
1155899125,1
70100947,0
1009179991,1
2566698655,1
3187984212,1
764437819003588608,1
2443170750,1
3237463464,0
1608523999,1
4596049514,1
4228134752,0
2661956185,0
1352273774,1
19407017,1
2368317447,1
57018576,1
93057874,1
2513118361,0
2246236673,1
2878860929,1
63307960,0
3392269311,0
3091790007,1
1910050794,1
140640687,0
3662725812,1
3290964205,1
574729215,1
1053262850,1
208958691,1
222548499,1
760750711,1
74995444,1
3296889187,1
595870180,0
114232540,1
4074132621,1
41818960,1
2567207767,0
756974317821423617,1
54540813,1
1728854719,0
2395663357,0
614100049,0
268957750,1
2368014133,1
722130897085075457,1
17816160,1
586135197,1
180723212,1
760148703831203840,0
4325802197,1
34213025,0
398682843,1
3300117046,1
74664353,1
705392971722522624,1
15729021,1
401798886,1
864253681,1
1578743316,1
498943205,1
4600898028,1
22669815,0
3342446939,1
345481610,0
600863809,1
3295941077,0
314586181,1
4760808667,1
413434664,1
750716090255347712,1
2709643917,1
2688465461,1
6620522,1
3313338228,0
19585813,1
239263713,1
15739662,0
452125056,0
1350259783,0
214537647,0
301928414,1
2278015124,0
439507516,1
3312085007,1
19856813,1
2866554065,0
68003308,0
3257751332,1
1549374042,1
2177619294,1
3317362856,1
1967802289,1
762685386548191232,1
1544124320,1
933343129,1
53601062,1
46553867,1
4373969715,1
36380314,1
731782226099064834,1
3440622980,1
1236791592,1
3301169910,1
3980323792,0
2949437567,0
2584324802,1
2801862465,1
256326840,1
164828257,1
703598221923373058,1
120000418,1
20647102,1
701482595746521088,0
2781879931,0
849922392,1
118377920,0
2921230194,1
3813035773,1
73999778,1
16068561,1
1622246287,1
19608643,0
740795995659862016,1
36139751,1
1348079834,1
352498319,1
200321297,1
161828579,1
3221663676,1
3013675044,1
3488421615,1
703617198,1
3182008179,1
509265496,1
114430338,0
2918347334,1
3215237673,1
121063027,1
222763067,1
3874718714,0
2819247932,1
731081152199589888,1
716024957709520897,1
395858170,1
1126884877,0
15767722,1
3270698395,1
1266056196,1
1198817232,1
215273337,1
476300132,0
284364763,1
178570039,1
709986001406595074,0
39562991,0
4260451949,0
28850890,1
1434591678,0
12853642,1
2233600495,1
2242496732,0
3621297314,1
161121773,1
20975968,0
2715731270,1
17691466,1
619027154,0
2916227444,1
168868903,1
1228916112,1
17837463,1
2910853482,1
240036847,1
3084884183,1
21528464,1
321808050,1
2567782002,1
123685890,1
14792444,1
21611174,1
749632901327777792,0
2439131868,1
942218766,1
4585559498,1
29768508,1
485320693,1
506904569,1
25273397,1
94519702,0
2413613166,0
3294911845,1
2580018728,1
203753141,0
56613731,1
390463818,0
2718323493,1
870994322,1
24077102,1
738576580578922496,0
1659927960,1
138081068,1
32213227,1
2716520172,1
706253273485983744,0
30518408,1
125831728,1
2715726931,1
41974318,0
572621267,0
24406734,1
99944372,1
386313633,0
401942424,1
3032763633,1
1347829406,1
2955865089,1
153599567,1
618220360,1
2397990006,0
291390715,1
129183718,0
419179700,1
207927645,0
2397197478,0
3097990314,1
2969212684,1
2881906803,1
325725828,1
743385683021074432,1
305721432,1
49103693,1
966914496,1
15007733,1
18296492,1
728978308298354690,1
516552339,1
346885598,1
19299182,1
1931381994,1
769273311704469504,0
2308899075,1
803207478,1
768626984213544960,0
339626888,0
2595466838,1
381387169,0
4038006197,0
64804073,1
1047100746,1
1974574694,1
732411580227297281,0
218070419,0
25129711,1
567443733,1
298372444,0
723033642549698561,1
3837575662,0
185260031,1
954816626,1
177008923,0
762524770382520320,0
71763187,1
108823502,1
2878585672,1
3854538088,1
2377506091,1
3071772412,1
3364492941,1
64534079,1
403046001,1
25185293,1
459013774,1
236737754,1
2749853251,1
164888524,0
2281367768,1
18521884,1
574304385,0
2729449383,1
893386050,1
750815093332508672,1
4875669935,1
713741257265324032,0
42597706,0
739719102747402240,1
768662040894435328,1
764988355,1
340936297,1
625857378,1
53974089,1
737844402777821184,0
715434369989484544,0
2980638576,0
330352796,1
3342234201,0
920777209,1
257298752,1
380619421,0
219715614,1
1140624630,1
310465066,1
1535451866,1
727920887324811264,0
754070533835149312,1
615843425,1
2202494677,1
422851144,1
34622745,1
382109626,1
24895581,1
53723419,0
3221906666,1
147276182,0
48972172,1
144317673,1
3236485405,1
146596940,1
4839591063,1
768806272959262725,1
2448646482,1
270256209,1
133852995,0
763484281335386112,0
710344736889036800,0
2923410714,1
2885533222,1
16152958,1
56798106,0
2805686847,0
590357996,1
515227637,1
17740430,1
1623330596,0
248490471,1
1709958314,1
2842708267,1
37982851,1
2411478006,1
29585554,1
326453403,1
37536533,1
2719569360,0
275366827,1
4772684732,1
1133585365,1
61878718,1
4006285983,1
449160454,1
709177561096572928,0
586783937,1
2813136577,1
521961901,1
3312944683,1
3098304162,1
308735416,1
62920071,1
783426504,1
3016379992,1
2179228063,1
470876827,1
39324634,1
2468794902,1
3428925022,1
3254982643,1
15181504,1
1133141348,1
2737167507,1
3287236321,1
2971582097,1
223346707,1
2893807771,1
718559988495593472,1
2302319312,1
728029921361207296,0
754145788083789824,1
2438519300,1
1661200621,1
211862583,1
2294470340,1
26360899,0
1306376502,1
795005832,0
33288656,1
14958420,1
19255699,1
150362823,1
1225979317,1
472647671,1
426113392,1
16205325,0
3061248939,1
266318895,1
2699580055,0
717173808688312320,1
4896479247,1
399971956,1
1281816492,1
119203275,1
2209498814,1
184041122,1
339949319,1
3387719139,1
2770327730,1
1039084639,1
473534699,1
512263710,1
2327062694,1
734208405099806720,1
3140884322,1
20646036,0
2701466408,1
38310604,0
4835119944,0
485197487,1
2544258795,1
16203750,1
15763704,1
51326961,1
412375299,1
1447270056,1
2314012052,1
1327433455,1
3091581208,1
1325507808,1
1471210628,1
3002642204,1
2722982402,1
4890401566,0
21986661,1
188502188,0
271272166,1
1142481000,0
566386678,1
384548807,1
3540916634,1
2990497584,1
4898102145,1
379826385,0
546142206,1
1143548906,0
3042144947,1
739649165488214021,1
294159620,0
271756352,1
4049331443,0
383950333,0
3302610216,0
599589512,1
311561615,1
3219875307,1
634772500,1
37153890,1
564821727,1
2328410364,1
4855916217,1
752629762116452353,0
21689566,1
734866610,0
1323267302,1
4874721587,1
444283883,1
3303083281,1
526145497,0
3025910676,1
544358673,1
112082288,1
1380957390,1
82628572,1
32144935,1
364418372,1
201691413,0
3343244680,1
1278330990,1
411874471,1
7734772,1
1490534736,0
1335054673,1
2947000250,1
1146375470,1
1657625102,1
15635060,1
734736843707535360,1
351685466,1
747954234168061952,1
735627352982454272,0
722836615597551616,1
1210353919,0
222368570,1
398689270,1
2822740460,1
2547104996,1
3104681846,0
30080018,1
2878714165,1
551555114,0
280114574,1
393374560,1
2963419571,1
2515359474,1
922186471,0
4831114403,1
2244948962,1
2869214136,1
24059921,1
82748400,0
708478130537672708,1
40118431,1
14085037,1
255117567,1
262775713,1
458687502,0
2796999111,1
42485864,1
3297248755,1
757278510658547712,0
713560470872072193,0
868891213,1
2873115386,1
84214529,1
1949881358,1
3038138897,1
70004715,1
1902635982,1
602999744,1
327248469,1
26910995,1
710047975389667328,1
1275559844,1
717048690,1
188092633,0
112141704,1
78686688,1
1081155866,1
508714433,1
1619755801,1
2936131868,1
18223749,1
2908551059,1
133214884,1
518144609,1
3246015949,1
338327419,1
553366603,1
20657138,1
106788288,1
85493071,1
756664747,1
611568619,1
3062236925,0
731372198,0
147035198,1
441644711,1
2208254828,1
185553910,1
2219063304,1
498441657,1
721446032593330177,1
757970593798959104,1
214588346,0
1257989587,0
170554305,0
2848349930,1
28467408,1
3288689164,1
345773547,0
21567363,1
4157270724,1
385634267,1
47372322,0
731942358,0
614039145,1
4094264532,1
2590536066,1
2371210969,0
610158510,1
186621683,1
2909356540,1
117841811,1
247838906,1
304549555,1
2379394226,1
2858428760,1
3167282974,1
732835189,1
2395362252,1
3096547031,1
1975565208,1
2295349762,1
574217355,1
767874827277443077,0
17586124,1
33701815,0
14916858,0
917775914,1
32846279,1
1077609344,1
526941484,0
164891902,1
44961262,1
1611733226,0
2818931604,1
21066109,1
3093615994,1
34021044,1
760348693656731648,1
582258629,1
766123619445530624,1
723766403774320640,1
4763465180,1
717715958131875841,0
279784841,1
167650848,1
1655776370,1
1062607903,1
584881784,0
2975562524,1
743599772032892929,1
411762025,0
1454923088,1
56340278,1
1048910743,0
2829877547,1
2485624838,1
28439408,1
208165282,1
2800619448,0
163071406,1
344128584,1
240569603,1
4734393568,1
167061362,1
3277000998,1
197872494,1
482162220,1
236853019,0
2186141956,1
514948831,0
86794748,1
980900755,1
377737097,1
732662387724128256,1
36571263,1
932399977,1
3087273833,1
354087052,1
740952375125368832,0
713710200,0
711416137,1
3352336317,1
59747917,1
49903521,1
757684325441613826,0
1690332704,1
142504208,1
25661441,1
260751748,1
2866019494,1
348160318,0
44381697,1
1499859427,1
324860442,0
47198006,1
758769625433837568,1
1002762198,1
1449590335,1
2371504171,1
14778132,1
60997190,1
762346233621057536,1
92720105,1
40706825,1
1648415124,1
2188682766,1
60851911,1
2555755285,1
192163803,1
82957280,1
3198487998,1
1634075551,1
4602324856,1
375426436,0
762963079239917570,1
1432319407,1
2741285741,1
2966901252,0
850324128,1
3430429113,1
3996214108,1
928666676,0
787990730,1
119381713,1
4742646614,1
210270199,1
447669895,1
3096968128,0
260907706,1
545387090,0
61561882,1
3046632772,1
2717834656,1
588795991,1
753190948025303040,1
490738594,1
57241741,1
572317284,1
21847020,1
1167612306,1
3187239182,1
3128523776,1
62103949,0
143856004,1
595905155,0
300916291,0
1870449404,1
447740511,1
98552375,1
766036578305241090,1
145472373,1
2881505805,1
320919737,1
254186167,1
133717609,1
3341933482,1
484117066,1
2764455767,1
2879480193,1
723545493377191936,0
322013403,1
865263246,1
381739935,1
3291408079,1
2980620744,1
393068666,1
2664243420,1
4914091276,1
105359465,1
404313227,0
815749190,1
1661680603,1
4805500583,1
721380573428756480,1
1553677477,1
1293051,0
22813665,1
15002099,1
22534492,1
163155727,1
37424588,0
987013050,1
700913791958122496,1
58318934,1
221221061,1
176203313,1
1955344410,1
1161697304,1
3190935754,0
722243378553823232,1
19582829,1
722144371013984257,1
168209841,1
708480374918111232,1
55552281,0
30518225,1
14507186,1
58532399,1
1027364791,1
382833996,1
8859542,1
62869171,1
700514548143386624,1
3003093142,1
17604074,0
3438862599,1
532817185,1
2394746635,1
165871578,1
3510382937,0
2383411874,1
1648462184,1
1576895888,1
767392215828226048,1
130393530,0
57934281,1
732185700263723008,1
2185563828,1
31119062,1
2245739399,1
251981577,1
850045710,1
3065312476,1
3119391910,0
2482036294,1
185251643,0
25238691,1
25828510,1
1067753414,1
266142716,0
2971353682,1
460698127,1
2219000707,1
215888149,1
4814016869,1
18631168,1
129243995,1
1563751609,1
2423023232,1
29636523,1
3087405870,1
724362272206905346,0
28099935,0
722910616369782784,1
2372381055,1
240950967,0
994900706,0
3301147155,1
285030149,1
3251721303,0
48557891,0
4613183836,1
770728602593849344,1
214194849,1
1014340771,1
16373856,1
101183015,1
324605560,1
92307848,1
14634720,1
2557498028,0
3282019226,1
2804526373,1
2906940520,1
46314948,1
39926655,1
42467931,1
55553049,0
73603,0
193314827,1
2997204777,1
2974998585,1
86063568,1
17970452,1
3411361433,1
33782570,0
4824303759,1
2998432401,1
3019643144,1
25391962,1
122002310,1
706976699154505729,1
49764792,1
762713981026959360,1
4259751394,1
2763715318,1
137123695,1
1727388470,1
259589724,1
748006468734042116,1
310232962,1
1706347820,1
709911756764815360,1
27752017,1
10399932,1
2642485521,1
95551424,1
2813627012,0
222306886,0
2272974714,1
14093986,0
726164754868269056,1
4107816094,1
1168007959,0
2174925770,1
149296998,1
2751139385,0
2782678854,1
2847528949,1
20898625,1
261782733,1
750227600824340480,0
2732666630,1
3313662570,1
295333093,1
119751454,1
857362004,0
188522784,1
729823638648557568,1
2461150645,1
614797307,1
1244501143,1
2859253386,0
2526223129,1
552830249,0
233135703,1
532557939,1
2579608051,1
104548867,0
792121,0
362122387,1
30302011,1
584257486,0
1531802029,0
293284811,0
15080354,0
3154983761,1
3087612894,1
1587029653,1
58076123,1
2376142080,0
3438641261,1
2869596159,0
321317633,1
356668367,1
2315475408,1
343801343,0
2856088760,1
765311865115193344,1
2222289418,1
31726982,1
77478129,1
18821763,1
271547120,1
734163380097798145,1
1039811612,1
517160160,0
1445154139,1
707539024345501696,0
301000012,1
8077292,0
634535936,1
3671368755,0
50348640,1
330020398,0
2297481931,1
47376171,0
900909097,1
6463842,1
207189683,0
3315797012,1
597865817,0
2827647946,1
2311238137,1
722881092236095488,1
4828153801,0
386884661,1
2926257178,1
998461652,1
2257188564,0
146880344,1
160549452,1
99883677,0
1582327034,1
39988740,1
2648454759,1
3023439110,1
737061878111686656,1
753627990572036097,1
3232633997,1
14464456,1
3529103474,1
241106682,0
3245184106,1
3113830906,0
32713778,1
1088961608,1
3016023121,1
3160442850,1
2678507624,0
730005355158077440,1
4205513779,1
2583378373,0
2361696694,1
1621976089,0
2690701310,1
15383495,1
1319203598,1
3400379867,0
3981168639,1
16708127,1
257529958,1
148833419,0
2223151134,1
1066261117,1
737286121260994560,1
2461804112,1
443180257,0
1511815495,1
61012620,0
108758064,1
10951172,1
23403353,1
28216167,1
704142248,0
1613883462,0
94698657,1
374986265,0
2291146274,1
539267235,1
1110752455,1
38900789,1
711161203217682432,1
791019240,1
22805742,1
52683327,1
704017236,1
529064214,0
2722811186,1
3713708174,1
1356122760,1
348629371,1
412523617,1
2587066550,1
9206822,1
1390742299,1
24134564,1
15907943,1
4491937700,1
403508839,0
4822370878,0
21229561,1
2905024200,1
114665434,1
1081078238,1
134137144,1
1589918012,1
1143244476,0
2384598901,0
3432233353,1
733569684,1
268462555,0
1590987374,1
737273878507094017,1
2437829395,0
61657885,1
752498572667392000,1
265479879,0
745644896023941120,1
65381013,1
150264417,1
48870719,1
1973061416,1
737002128435118080,1
896009384,1
2310651,1
485299024,0
3028458723,1
2887089525,1
31770138,1
18920410,0
13433152,1
14167540,1
497275122,0
429241895,0
2206594989,0
2878170353,1
37359462,1
2595731227,1
2700179458,1
53933108,1
245582839,1
3834513496,0
380077817,1
187164911,1
2460564522,0
20180585,1
29905232,1
63033594,1
4581939196,0
179396870,1
1140210716,1
242584465,1
406334712,0
4624282754,1
718395103245680640,1
467894133,1
1043624442,1
57313461,1
1214267636,1
4826170751,1
2635233047,1
732663742924607489,1
90754910,1
264046995,1
54071093,1
62972578,1
3477513553,1
459465966,1
4737652302,0
3790912033,1
757738077771141120,1
757637132039098368,0
254433696,1
3387646935,1
1649040955,0
1950254700,1
1053822001,1
623452239,1
730094983244435456,1
2378939599,1
504930213,1
122963622,0
360209164,0
757730430938255360,1
221938854,0
24988359,1
2919307918,1
22022711,1
1518144558,1
237501525,0
764854995728510977,1
340046590,1
128718701,1
2350273824,1
452668743,1
265616052,1
2969697503,0
91148942,1
3061921357,1
17329777,0
748353880019378176,0
2240061356,0
2704137990,1
88441783,0
630719265,1
41325414,0
622278187,0
4777373907,1
768327946016698368,1
184216573,1
637391451,0
1611459337,1
374567685,1
320918087,1
737453644816252929,1
2695581951,1
3197805997,0
161112186,1
1019556037,1
2556402702,1
3116934536,0
291837741,0
2870910265,1
1837234766,0
2281057092,0
248969135,1
2416935541,1
113936167,1
720588699407265793,1
765186518025695233,1
2822024541,1
4527708034,1
738955864174931968,1
1411846759,1
3431562620,1
3326836454,1
3340314245,1
335406188,1
194753314,1
800719291,1
660103,0
2940449197,0
16915906,1
2604223567,0
19675144,1
849538897,1
260042690,1
2212570931,1
2212945357,1
130075207,0
336222050,1
18552348,1
2870996727,1
3003979775,1
2207839039,1
1261882027,1
3273108818,1
734209927883939840,1
2466650454,1
257648044,1
170848078,1
261028695,1
25694770,1
2462527362,1
4377453561,1
393882136,1
34771811,1
591390496,1
167108580,0
3044337572,1
391583996,1
4904700556,1
4638196461,1
773596093,1
700533737302306816,1
711164783769362432,1
1591574894,1
750383211402792960,1
66036171,1
134674277,1
14803908,1
4291739059,0
390187169,1
373561824,0
739618882659442689,1
370005928,1
408806531,1
25157258,1
3241264461,1
158756091,1
4786581027,1
151959782,1
2684247488,1
542996392,1
1700250978,1
1095124225,0
2763741140,1
3960679753,1
1112519743,1
302225908,1
111124877,1
724674634067513346,1
52610191,1
2240520643,0
341175563,1
29497503,1
1031653104,0
559373548,1
3235489350,1
148491552,1
3383539486,1
214030001,1
996120313,1
37948238,1
533644281,1
4899542290,0
37358691,0
730427518692540416,1
35741668,1
578268272,1
2807663570,1
2478918703,1
3351385337,1
236633350,1
2718056258,0
1507919401,1
15961191,0
169198759,1
341548602,1
216417647,0
2320950714,1
569119268,1
50440827,0
82289762,1
3234519210,0
1128799374,1
2908736111,1
173369907,1
425531421,1
16343659,1
43168785,1
3088203808,1
758853951621992450,1
265399288,0
3005532671,1
207254715,1
4337261774,1
1920252128,1
53394320,1
30013331,0
721347470568132608,1
111177837,0
15150068,1
208282018,1
1252311468,0
269086629,1
521578010,0
1618488606,1
2401624056,0
389154122,1
13349672,1
3019578000,1
2997629346,1
626547101,1
110376659,1
745119705963233280,1
530874076,1
3351203661,1
411558739,1
342407074,1
762998218779164673,1
2807737267,1
2411345426,0
21911604,1
728972671153782784,1
82816882,1
321128943,0
3887419939,1
391954694,1
2670468508,1
338605293,1
1922152652,1
595155574,1
2285834730,1
4921273247,1
4897241,1
4750771458,1
15224745,0
3933638782,0
2560522029,1
300701406,1
1330310576,1
260364172,1
37059862,1
544477814,0
19363050,1
2561626143,1
4050289633,1
710445624,1
2372207474,1
373143817,0
